"unique_key","bird","car_included","cat","country","date_from","date_range","date_to","dog","expired","first_seen","fish","horse","last_changed","listing_id","livestock","location","new_this_run","poultry","profile","public_transport","rabbit","reptile","reviewing","small_pets","title","town","url"
Golden retriever","Hethersett","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/hethersett/l/2323460/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjMsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"2329183|Nov 07, 2025→Nov 09, 2025",0,False,2,"United Kingdom","Nov 07, 2025","Nov 07, 2025→Nov 09, 2025","Nov 09, 2025",0,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-04-24T23:43:25.678066Z",2329183.0,0,"Wrexham, United Kingdom",False,0,"europe",False,0,0,False,0,"Kittens in beautiful North Wales","Wrexham","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/wales/wrexham/l/2329183/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjgsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"2329183|Nov 14, 2025→Nov 16, 2025",0,False,2,"United Kingdom","Nov 14, 2025","Nov 14, 2025→Nov 16, 2025","Nov 16, 2025",0,False,"2025-04-24T23:55:27.606426Z",0,0,"2025-05-09T06:01:38.307976Z",2329183.0,0,"Wrexham, United Kingdom",False,0,"europe",True,0,0,False,0,"Kittens in beautiful North Wales","Wrexham","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/wales/wrexham/l/2329183/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjEsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"2334510|Nov 23, 2025→Dec 02, 2025",0,False,1,"United Kingdom","Nov 23, 2025","Nov 23, 2025→Dec 02, 2025","Dec 02, 2025",1,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-04-20T10:10:31.487973Z",2334510.0,0,"Storrington, United Kingdom",False,0,"europe",False,0,0,False,0,"Modern detached home, on quiet private estate, close to a village","Storrington","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/storrington/l/2334510/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjgsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"2338629|Nov 17, 2025→Dec 08, 2025",0,False,0,"United Kingdom","Nov 17, 2025","Nov 17, 2025→Dec 08, 2025","Dec 08, 2025",1,False,"2025-04-28T13:44:44.571892Z",0,0,"2025-05-09T06:01:38.307976Z",2338629.0,0,"Burnham, United Kingdom",False,0,"europe",True,0,0,False,0,"Friendly Tibetan Terrier in Berkshire needs super sitter whilst owners are away","Burnham","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/burnham/l/2338629/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjIsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"2344973|Nov 08, 2025→Nov 27, 2025",0,False,1,"Germany","Nov 08, 2025","Nov 08, 2025→Nov 27, 2025","Nov 27, 2025",0,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-05-07T15:01:49.156861Z",2344973.0,0,"Lenzkirch, Germany",False,0,"europe",False,0,0,True,0,"One black cat in the upper Black Forest whose human loves to travel!","Lenzkirch","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/germany/baden-wuerttemberg/lenzkirch/l/2344973/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjgsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"2344973|Nov 08, 2025→Nov 27, 2025",0,False,1,"Germany","Nov 08, 2025","Nov 08, 2025→Nov 27, 2025","Nov 27, 2025",0,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-05-07T15:01:49.156861Z",2344973.0,0,"Lenzkirch, Germany",False,0,"europe",False,0,0,True,0,"One black cat in the upper Black Forest whose human loves to travel!","Lenzkirch","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/germany/baden-wuerttemberg/lenzkirch/l/2344973/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjgsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"2347648|Dec 17, 2025→Dec 23, 2025",0,False,0,"United Kingdom","Dec 17, 2025","Dec 17, 2025→Dec 23, 2025","Dec 23, 2025",3,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-05-09T07:27:36.394074Z",2347648.0,0,"Stourbridge, United Kingdom",False,0,"europe",False,0,0,False,0,"House sit for 3 lovely working labradors","Stourbridge","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/stourbridge/l/2347648/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjIsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"2347648|Dec 17, 2025→Dec 23, 2025",0,False,0,"United Kingdom","Dec 17, 2025","Dec 17, 2025→Dec 23, 2025","Dec 23, 2025",3,False,"2025-04-20T10:10:31.487973Z",0,0,"2025-05-09T07:27:36.394074Z",2347648.0,0,"Stourbridge, United Kingdom",False,0,"europe",False,0,0,False,0,"House sit for 3 lovely working labradors","Stourbridge","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/stourbridge/l/2347648/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjMsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"2349418|Dec 11, 2025→Dec 16, 2025",0,False,0,"United Kingdom","Dec 11, 2025","Dec 11, 2025→Dec 16, 2025","Dec 16, 2025",2,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-04-20T10:22:39.853143Z",2349418.0,0,"Bramshaw, United Kingdom",False,0,"europe",False,0,0,False,0,"New Forest home with 2 Labradors","Bramshaw","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/bramshaw/l/2349418/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjcsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"2349418|Dec 11, 2025→Dec 16, 2025",0,False,0,"United Kingdom","Dec 11, 2025","Dec 11, 2025→Dec 16, 2025","Dec 16, 2025",2,False,"2025-04-20T10:10:31.487973Z",0,0,"2025-04-20T10:22:39.853143Z",2349418.0,0,"Bramshaw, United Kingdom",False,0,"europe",False,0,0,False,0,"New Forest home with 2 Labradors","Bramshaw","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/bramshaw/l/2349418/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjgsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"235241|Dec 11, 2025→Dec 13, 2025",0,False,1,"United Kingdom","Dec 11, 2025","Dec 11, 2025→Dec 13, 2025","Dec 13, 2025",0,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-05-09T07:27:36.394074Z",235241.0,0,"Bournemouth, United Kingdom",False,0,"europe",False,0,0,False,0,"Spacious Bournemouth home with a full of character Bengal cat!","Bournemouth","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/bournemouth/l/235241/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjcsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"235241|Dec 11, 2025→Dec 13, 2025",0,False,1,"United Kingdom","Dec 11, 2025","Dec 11, 2025→Dec 13, 2025","Dec 13, 2025",0,False,"2025-04-20T10:10:31.487973Z",0,0,"2025-05-09T07:27:36.394074Z",235241.0,0,"Bournemouth, United Kingdom",False,0,"europe",False,0,0,False,0,"Spacious Bournemouth home with a full of character Bengal cat!","Bournemouth","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/bournemouth/l/235241/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjgsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"2356762|Dec 03, 2025→Dec 14, 2025",0,False,0,"Spain","Dec 03, 2025","Dec 03, 2025→Dec 14, 2025","Dec 14, 2025",3,False,"2025-04-19T10:42:25.371878Z",0,0,"2025-04-20T10:10:31.487973Z",2356762.0,0,"Polop, Spain",False,0,"",False,0,0,True,0,"Home Polop de la Marina","Polop","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/spain/valencia/polop/l/2356762/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjEsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"2361369|Nov 06, 2025→Nov 27, 2025",0,False,0,"United Kingdom","Nov 06, 2025","Nov 06, 2025→Nov 27, 2025","Nov 27, 2025",1,False,"2025-05-08T22:01:50.547402Z",0,0,"2025-05-09T06:01:38.307976Z",2361369.0,0,"Adel, United Kingdom",False,0,"europe",True,0,0,False,0,"Semi-rural sit opportunity in North Leeds with great garden and woods to walk in","Adel","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/adel/l/2361369/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjIsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"2362876|Nov 21, 2025→Nov 30, 2025",0,False,0,"United Kingdom","Nov 21, 2025","Nov 21, 2025→Nov 30, 2025","Nov 30, 2025",1,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-05-09T07:27:36.394074Z",2362876.0,0,"Tilehurst, United Kingdom",False,0,"europe",False,0,0,False,0,"Adorable Labrador looking for countryside walks. 45 minutes from London.","Tilehurst","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/tilehurst/l/2362876/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjcsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"2362876|Nov 21, 2025→Nov 30, 2025",0,False,0,"United Kingdom","Nov 21, 2025","Nov 21, 2025→Nov 30, 2025","Nov 30, 2025",1,False,"2025-04-20T10:10:31.487973Z",0,0,"2025-05-09T07:27:36.394074Z",2362876.0,0,"Tilehurst, United Kingdom",False,0,"europe",False,0,0,False,0,"Adorable Labrador looking for countryside walks. 45 minutes from London.","Tilehurst","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/tilehurst/l/2362876/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjgsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"2363049|Nov 26, 2025→Nov 28, 2025",0,False,0,"United Kingdom","Nov 26, 2025","Nov 26, 2025→Nov 28, 2025","Nov 28, 2025",1,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-05-09T07:27:36.394074Z",2363049.0,0,"Rhoose, United Kingdom",False,0,"europe",False,0,0,False,0,"A weekend with a loveable, sleepy Chihuahua.","Rhoose","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/wales/rhoose/l/2363049/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjcsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"2363049|Nov 26, 2025→Nov 28, 2025",0,False,0,"United Kingdom","Nov 26, 2025","Nov 26, 2025→Nov 28, 2025","Nov 28, 2025",1,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-05-09T07:27:36.394074Z",2363049.0,0,"Rhoose, United Kingdom",False,0,"europe",False,0,0,False,0,"A weekend with a loveable, sleepy Chihuahua.","Rhoose","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/wales/rhoose/l/2363049/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjcsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"2368542|Nov 11, 2025→Nov 16, 2025",0,False,0,"United Kingdom","Nov 11, 2025","Nov 11, 2025→Nov 16, 2025","Nov 16, 2025",1,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-05-09T07:27:36.394074Z",2368542.0,0,"Swaffham, United Kingdom",False,0,"europe",False,0,0,False,0,"Cuddly rescue dog in small rural town in Norfolk,UK","Swaffham","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/swaffham/l/2368542/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjcsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"237033|Nov 14, 2025→Nov 24, 2025",0,False,0,"United Kingdom","Nov 14, 2025","Nov 14, 2025→Nov 24, 2025","Nov 24, 2025",2,False,"2025-04-23T09:55:00.228411Z",0,0,"2025-04-23T09:55:00.228411Z",237033.0,0,"Soberton, United Kingdom",False,0,"europe",False,0,0,False,0,"Looking for a sitter for 2 gorgeous GSPs in the South Downs National park :-)","Soberton","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/soberton/l/237033/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjEsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"2379231|Nov 03, 2025→Nov 10, 2025",0,False,0,"United Kingdom","Nov 03, 2025","Nov 03, 2025→Nov 10, 2025","Nov 10, 2025",2,False,"2025-05-01T20:56:03.358883Z",0,0,"2025-05-09T06:01:38.307976Z",2379231.0,0,"Tadcaster, United Kingdom",False,0,"europe",True,0,0,False,0,"Mr & Mrs","Tadcaster","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/tadcaster/l/2379231/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjIsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
"2381028|Nov 26, 2025→Dec 10, 2025",0,False,1,"United Kingdom","Nov 26, 2025","Nov 26, 2025→Dec 10, 2025","Dec 10, 2025",1,False,"2025-04-19T10:21:22.202382Z",0,0,"2025-04-20T10:10:31.487973Z",2381028.0,0,"Garforth, United Kingdom",False,0,"europe",False,0,0,False,0,"Delightful farmhouse in semi rural area perfect for relaxing /working from home","Garforth","https://www.trustedhousesitters.com/house-and-pet-sitting-assignments/united-kingdom/england/garforth/l/2381028/?q=eyJmaWx0ZXJzIjp7ImFjdGl2ZU1lbWJlcnNoaXAiOnRydWUsImFzc2lnbm1lbnRzIjp7ImRhdGVGcm9tIjoiMjAyNS0xMS0wMSIsImRhdGVUbyI6IjIwMjUtMTItMjQiLCJyZXZpZXdpbmciOmZhbHNlLCJjb25maXJtZWQiOmZhbHNlfSwiZ2VvSGllcmFyY2h5Ijp7ImNvbnRpbmVudFNsdWciOiJldXJvcGUifX0sImZhY2V0cyI6W10sInNvcnQiOlt7InB1Ymxpc2hlZCI6ImRlc2MifV0sInBhZ2UiOjcsInJlc3VsdHNQZXJQYWdlIjoxMiwiZGVidWciOmZhbHNlLCJzdGF0cyI6W119"
